STATE, QC
STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
719050,99999, 20050627,   56.5,24,   48.8,24, 1012.4,24, 1011.1,24,  13.7,24,   5.1,24,  15.0, 999.9,   67.8 ,  36.1 , 0.04G,999.9, 110010,
719050,99999, 20050628,   47.0,23,   42.9,23, 1012.5,23, 1011.2,23,  14.0,23,  10.6,23,  15.0, 999.9,   54.9*,  44.6*, 0.51G,999.9, 110000,
719050,99999, 20050629,   46.7,24,   39.2,24, 1019.3,24, 1018.0,24,  15.0,24,   9.4,24,  18.1,  21.0,   58.3 ,  36.3 , 0.00G,999.9, 010000,
719050,99999, 20050630,   44.4,24,   40.3,24, 1016.3,24, 1015.0,24,  10.9,24,   8.0,24,  15.9, 999.9,   60.3 ,  35.4 , 0.00G,999.9, 110000,
719050,99999, 20050701,   50.4,24,   47.2,24,  994.5,24,  993.2,24,   6.7,24,  12.3,24,  25.1,  32.1,   56.1 ,  35.4 , 1.19G,999.9, 010000,
719050,99999, 20050702,   45.2,24,   42.3,24,  997.2,24,  995.9,24,  10.1,24,  13.7,24,  22.9,  28.9,   59.0*,  42.4*, 0.33G,999.9, 110000,
719050,99999, 20050703,   51.2,24,   45.3,24, 1000.9,24,  999.6,24,  11.1,24,  10.0,24,  22.9,  28.0,   61.5 ,  41.9 , 0.31G,999.9, 110000,
719050,99999, 20050704,   40.4,24,   37.9,24, 1010.5,24, 1009.1,24,  15.0,24,   8.8,24,  13.0,  18.1,   42.8*,  39.2*, 0.01G,999.9, 110000,
719050,99999, 20050705,   43.4,24,   39.5,24, 1020.1,24, 1018.8,24,  12.6,24,   6.1,24,  11.1, 999.9,   48.6 ,  36.5 , 0.00G,999.9, 110000,
719050,99999, 20050706,   54.5,24,   40.3,24, 1020.8,24, 1019.5,24,  15.0,24,  10.0,24,  19.0, 999.9,   66.2*,  42.8*, 0.00G,999.9, 000000,
719050,99999, 20050707,   65.4,24,   41.8,24, 1015.9,24, 1014.6,24,  15.0,24,  14.7,24,  20.0,  28.0,   80.6 ,  43.2 , 0.00G,999.9, 000000,
719050,99999, 20050708,   72.1,24,   49.0,24, 1010.9,24, 1009.6,24,  15.0,24,  11.4,24,  19.0,  25.1,   85.8 ,  54.7 , 0.00G,999.9, 000000,
719050,99999, 20050709,   66.7,24,   55.6,24, 1008.9,24, 1007.6,24,  14.5,24,   7.0,24,  15.9,  23.9,   86.0 ,  57.4 , 0.00G,999.9, 110000,
719050,99999, 20050710,   64.8,23,   57.2,23, 1011.8,23, 1010.5,23,   9.0,23,   4.0,23,   8.9, 999.9,   78.8*,  55.4*, 0.00G,999.9, 110000,
719050,99999, 20050711,   80.9,24,   58.0,24, 1012.0,24, 1010.7,24,  14.9,24,   7.8,24,  15.0,  19.0,   96.8*,  71.6*, 0.00G,999.9, 000000,
719050,99999, 20050712,   80.4,24,   61.9,24, 1011.2,24, 1009.9,24,  13.8,24,   9.6,24,  19.0,  20.0,   98.6*,  60.8*, 0.00G,999.9, 100000,
719050,99999, 20050713,   51.9,24,   49.6,24, 1015.5,24, 1014.2,24,   7.7,24,   8.3,24,  12.0,  15.9,   55.4*,  50.0*, 0.00G,999.9, 110000,
719050,99999, 20050714,   51.9,24,   50.0,24, 1018.6,24, 1017.3,24,   7.2,24,   5.6,24,  11.1, 999.9,   59.0*,  48.2*, 0.00G,999.9, 110000,
719050,99999, 20050715,   69.3,24,   51.2,24, 1016.1,24, 1014.8,24,  15.0,24,   9.1,24,  20.0,  23.9,   83.1 ,  48.4 , 0.00G,999.9, 000000,
719050,99999, 20050716,   70.1,24,   54.6,24, 1009.7,24, 1008.3,24,  15.0,24,   9.9,24,  16.9,  22.0,   85.1 ,  59.2 , 0.02G,999.9, 010000,
719050,99999, 20050717,   59.6,24,   51.4,24, 1012.6,24, 1011.2,24,  15.0,24,   5.7,24,  14.0,  15.0,   72.0*,  51.8*, 0.00G,999.9, 000000,
719050,99999, 20050718,   82.2,24,   59.8,24,  999.9,24,  998.6,24,  11.8,24,  12.2,24,  19.0,  28.9,   96.4*,  66.2*, 0.00G,999.9, 000000,
719050,99999, 20050719,   56.1,22,   52.0,22,  997.8,22,  996.5,22,  12.4,22,  15.7,22,  25.1,  32.1,   85.1*,  46.4*, 0.20G,999.9, 110010,
719050,99999, 20050720,   54.2,23,   45.7,23, 1009.6,23, 1008.3,23,  14.3,23,  11.1,23,  18.1,  27.0,   70.9 ,  42.4 , 0.00G,999.9, 110000,
719050,99999, 20050721,   49.9,22,   45.9,22, 1009.4,22, 1008.1,22,  11.2,22,  11.8,22,  16.9,  21.0,   62.6*,  42.8*, 0.15G,999.9, 010000,
719050,99999, 20050722,   51.8,20,   45.9,20, 1013.0,20, 1011.7,20,  13.7,20,   9.8,20,  15.0, 999.9,   55.6 ,  43.0 , 0.28G,999.9, 010000,
719050,99999, 20050723,   49.7,19,   44.1,19, 1018.5,19, 1017.2,19,  15.0,19,   9.1,19,  13.0, 999.9,   54.1 ,  46.9 , 0.00G,999.9, 010000,
719050,99999, 20050724,   52.5,24,   41.1,24, 1015.0,24, 1013.7,24,  15.0,24,   8.2,24,  14.0,  16.9,   66.2*,  39.2*, 0.00G,999.9, 000000,
719050,99999, 20050725,   65.7,23,   47.1,23, 1002.3,23, 1000.9,23,  15.0,23,   8.3,23,  15.0,  21.0,   75.2*,  57.2*, 0.00G,999.9, 010000,
719050,99999, 20050726,   59.3,21,   55.1,21,  999.5,21,  998.1,21,  11.8,21,   5.4,21,   9.9, 999.9,   64.2*,  53.6*, 0.27G,999.9, 110000,
719050,99999, 20050727,   51.2,20,   48.3,20, 1001.6,20, 1000.3,20,  11.1,20,  15.1,20,  22.9,  28.9,   62.6 ,  48.9 , 0.23G,999.9, 110000,
719050,99999, 20050728,   51.6,22,   45.8,22, 1006.4,22, 1005.1,22,  15.0,22,   8.9,22,  18.1, 999.9,   55.2 ,  48.9 , 0.02G,999.9, 110000,
719050,99999, 20050729,   49.0,16,   46.6,16, 1010.7,16, 1009.4,16,   9.8,16,  14.6,16,  25.3,  27.0,   55.9 ,  47.1 , 0.18G,999.9, 110000,
719050,99999, 20050730,   51.5,24,   47.5,24, 1019.2,24, 1018.0,24,  14.6,24,  12.7,24,  18.1, 999.9,   57.2 ,  47.1 , 0.09G,999.9, 010000,
719050,99999, 20050731,   60.3,23,   47.9,23, 1016.5,23, 1015.2,23,  15.0,23,   9.6,23,  18.1,  23.9,   73.4*,  55.4*, 0.00G,999.9, 010000,
719050,99999, 20050801,   60.5,24,   53.5,24, 1010.8,24, 1009.5,24,  15.0,24,   4.6,24,  11.7, 999.9,   72.9 ,  55.2 , 0.00G,999.9, 000000,
719050,99999, 20050802,   54.7,23,   49.8,23, 1013.9,23, 1012.6,23,  15.0,23,   9.1,23,  15.9, 999.9,   70.7 ,  48.6 , 0.00G,999.9, 100000,
719050,99999, 20050803,   61.7,24,   43.7,24, 1017.0,24, 1015.7,24,  15.0,24,   8.2,24,  13.0,  16.9,   75.2 ,  48.2 , 0.00G,999.9, 000010,
719050,99999, 20050804,   66.5,23,   49.1,23, 1003.4,23, 1002.1,23,  13.1,23,  14.2,23,  20.0,  28.9,   77.2 ,  49.8 , 0.01G,999.9, 110000,
719050,99999, 20050805,   55.0,21,   53.4,21,  999.6,21,  998.3,21,   9.7,21,  12.7,21,  22.0,  27.0,   59.0*,  50.0*, 0.25G,999.9, 110000,
719050,99999, 20050806,   57.4,21,   51.2,21, 1006.3,21, 1004.9,21,  11.7,21,  12.1,21,  22.9,  28.0,   69.8*,  49.3*, 0.04G,999.9, 010000,
719050,99999, 20050807,   55.3,21,   52.0,21, 1004.5,21, 1003.2,21,  11.7,21,  12.9,21,  20.0,  22.0,   69.4 ,  47.1 , 0.33G,999.9, 110010,
719050,99999, 20050808,   52.3,24,   47.5,24, 1013.1,24, 1011.7,24,  14.4,24,  11.8,24,  18.1,  26.0,   57.2*,  46.4*, 0.02G,999.9, 110000,
719050,99999, 20050809,   52.6,24,   51.1,24, 1001.1,24,  999.7,24,   9.2,24,  15.1,24,  36.9, 999.9,   59.0*,  50.0*, 0.36G,999.9, 110010,
719050,99999, 20050810,   50.3,24,   45.6,24, 1011.0,24, 1009.7,24,  15.0,24,   6.0,24,  11.1,  15.0,   58.6 ,  44.2 , 0.00G,999.9, 010000,
719050,99999, 20050811,   50.3,24,   47.7,24, 1009.9,24, 1008.6,24,  13.2,24,   8.4,24,  14.0, 999.9,   57.6 ,  44.2 , 0.10G,999.9, 110000,
719050,99999, 20050812,   54.6,24,   47.0,24, 1010.0,24, 1008.7,24,  15.0,24,   7.2,24,  13.0,  21.0,   67.1 ,  46.2 , 0.01G,999.9, 010000,
719050,99999, 20050813,   52.8,24,   50.1,24, 1000.6,24,  999.3,24,  15.0,24,  10.7,24,  16.9,  21.0,   67.1 ,  46.2 , 0.06G,999.9, 110000,
719050,99999, 20050814,   50.6,24,   45.0,24, 1013.0,24, 1011.7,24,  14.1,24,   9.2,24,  15.0,  20.0,   58.1 ,  46.4 , 0.01G,999.9, 110000,
719050,99999, 20050815,   54.2,24,   50.1,24, 1012.5,24, 1011.2,24,  13.8,24,   5.1,24,   8.0, 999.9,   58.1 ,  46.8 , 0.07G,999.9, 110000,
719050,99999, 20050816,   54.2,24,   53.0,24, 1006.0,24, 1004.7,24,  12.9,24,   7.5,24,  22.9,  28.0,   58.1 ,  51.1 , 0.70G,999.9, 110000,
719050,99999, 20050817,   48.4,24,   44.3,24, 1013.9,24, 1012.6,24,  13.6,24,  14.9,24,  22.0,  27.0,   56.1 ,  45.9 , 0.13G,999.9, 110000,
719050,99999, 20050818,   48.3,24,   44.0,24, 1016.3,24, 1015.0,24,  14.0,24,  11.9,24,  18.1,  23.9,   51.3 ,  45.9 , 0.19G,999.9, 110000,
719050,99999, 20050819,   46.9,24,   42.8,24, 1019.3,24, 1018.0,24,  12.1,24,   5.3,24,  12.0, 999.9,   53.6*,  42.8*, 0.12G,999.9, 110000,
719050,99999, 20050820,   50.6,24,   44.6,24, 1013.3,24, 1012.0,24,  13.3,24,   8.8,24,  13.0,  15.9,   61.5 ,  42.6 , 0.00G,999.9, 010000,
719050,99999, 20050821,   55.3,24,   52.7,24, 1004.5,24, 1003.2,24,   9.4,24,   9.4,24,  14.0,  19.0,   61.5 ,  42.6 , 0.75G,999.9, 010000,
719050,99999, 20050822,   53.6,24,   45.8,24, 1015.6,24, 1014.3,24,  15.0,24,   8.4,24,  16.9, 999.9,   59.0*,  46.4*, 0.07G,999.9, 010000,
719050,99999, 20050823,   50.8,24,   44.4,24, 1020.5,24, 1019.2,24,  15.0,24,   4.8,24,  13.6, 999.9,   61.2 ,  40.6 , 0.00G,999.9, 000000,
719050,99999, 20050824,   60.2,24,   45.2,24, 1020.2,24, 1019.0,24,  15.0,24,   7.4,24,  12.0, 999.9,   75.7 ,  40.6 , 0.00G,999.9, 000000,
719050,99999, 20050825,   64.2,24,   48.4,24, 1017.5,24, 1016.2,24,  15.0,24,   6.0,24,  11.1,  15.0,   75.7 ,  46.9 , 0.00G,999.9, 000000,
719050,99999, 20050826,   60.0,24,   54.0,24, 1013.3,24, 1012.0,24,  14.4,24,   5.3,24,   9.9, 999.9,   73.2 ,  51.4 , 0.00G,999.9, 100000,
719050,99999, 20050827,   70.6,24,   58.1,24, 1006.8,24, 1005.5,24,  15.0,24,   5.5,24,   8.9, 999.9,   82.8 ,  51.4 , 0.00G,999.9, 110000,
719050,99999, 20050828,   72.3,24,   57.8,24, 1003.8,24, 1002.5,24,  14.7,24,   7.2,24,   9.9,  15.9,   83.7 ,  62.8 , 0.00G,999.9, 000000,
719050,99999, 20050829,   68.0,24,   61.3,24, 1008.9,24, 1007.6,24,  14.5,24,   5.6,24,   9.9, 999.9,   82.8 ,  63.3 , 0.01G,999.9, 110000,
719050,99999, 20050830,   62.4,24,   59.2,24, 1013.0,24, 1011.7,24,  14.1,24,   5.5,24,  13.0,  15.9,   72.1 ,  54.1 , 0.02G,999.9, 100000,
719050,99999, 20050831,   67.5,22,   58.4,22, 1012.0,22, 1010.7,22,  15.0,22,   4.4,22,   8.9, 999.9,   82.6 ,  54.1 , 0.00G,999.9, 110000,
719050,99999, 20050901,   65.7,24,   58.9,24, 1002.1,24, 1002.2, 4,  15.0,24,   6.5,24,  11.1, 999.9,   84.9 ,  55.9 , 0.08G,999.9, 110000,
719050,99999, 20050902,   59.9,24,   56.9,24,  997.9,24,  996.0, 4,  15.0,24,   4.5,24,  14.0, 999.9,   62.6*,  57.2*, 0.00G,999.9, 000000,
719050,99999, 20050903,   51.9,24,   47.8,24, 1010.1,24, 1007.2, 4,  10.1,24,  15.0,24,  18.1,  22.0,   55.0*,  48.2*, 0.00G,999.9, 110000,
719050,99999, 20050904,   48.1,24,   38.8,24, 1023.3,24, 1021.3, 4,  15.0,24,   9.2,24,  16.9,  21.0,   53.4 ,  46.2 , 0.00G,999.9, 010000,
719050,99999, 20050905,   54.5,24,   46.9,24, 1019.5,24, 1019.6, 4,  14.5,24,   9.7,24,  18.1,  25.1,   63.3 ,  46.2 , 0.02G,999.9, 110000,
719050,99999, 20050906,   62.7,24,   60.9,24, 1011.1,24, 1011.5, 4,   9.6,24,   6.3,24,  20.0,  28.0,   69.8*,  58.1*, 0.24G,999.9, 110000,
719050,99999, 20050907,   58.8,24,   53.5,24, 1000.7,24,  999.9, 4,  13.1,24,  13.8,24,  25.1,  29.9,   70.3 ,  51.6 , 0.28G,999.9, 110000,
719050,99999, 20050908,   49.4,24,   48.4,24, 1009.9,24, 1007.3, 4,   2.2,24,  18.4,24,  30.9,  35.9,   51.8*,  46.4*, 0.40G,999.9, 110000,
719050,99999, 20050909,   49.4,24,   45.4,23, 1020.1,24, 1017.3, 5,  13.4,24,   9.0,24,  13.0,  16.9,   53.6*,  46.4*, 0.27G,999.9, 110000,
719050,99999, 20050910,   49.2,24,   42.1,24, 1022.6,24, 1022.0, 4,  15.0,24,   8.1,24,  15.9,  21.0,   62.6*,  37.4*, 0.00G,999.9, 100000,
719050,99999, 20050911,   58.0,24,   51.4,24, 1003.1,24, 1002.9, 4,   9.1,24,  12.0,24,  20.0,  27.0,   62.6*,  51.8*, 0.65G,999.9, 110010,
719050,99999, 20050912,   52.6,24,   49.0,24, 1010.4,24, 1009.5, 4,  10.5,24,   9.7,24,  21.0,  30.9,   61.9 ,  47.1 , 0.04G,999.9, 110000,
719050,99999, 20050913,   53.1,24,   49.9,24, 1001.5,24, 1000.0, 4,  12.6,24,  10.9,24,  22.0,  32.1,   62.6*,  48.2*, 0.08G,999.9, 010000,
719050,99999, 20050914,   50.7,24,   48.5,24, 1001.0,24,  999.9, 4,  12.8,24,   7.1,24,  15.9,  16.9,   59.0*,  46.4*, 0.00G,999.9, 010000,
719050,99999, 20050915,   46.3,24,   39.3,24, 1016.9,24, 1013.0, 4,  12.9,24,   9.3,24,  18.1,  20.0,   58.6 ,  43.5 , 0.29G,999.9, 110000,
719050,99999, 20050916,   45.3,24,   42.4,24, 1021.5,24, 1021.3, 4,  13.4,24,   6.7,24,  13.0,  18.1,   51.8*,  38.8*, 0.01G,999.9, 110000,
719050,99999, 20050917,   49.1,24,   43.9,24, 1017.5,24, 1015.9, 5,  15.0,24,   9.3,24,  15.0,  19.0,   52.7 ,  38.5 , 0.25G,999.9, 110000,
719050,99999, 20050918,   45.9,24,   43.2,24, 1013.6,24, 1013.2, 4,  13.0,24,   6.9,24,  15.0,  18.1,   50.7 ,  43.7 , 0.17G,999.9, 110000,
719050,99999, 20050919,   47.4,24,   42.8,24, 1018.1,24, 1016.8,24,  15.0,24,   7.8,24,  16.9,  21.0,   50.5 ,  43.9 , 0.14G,999.9, 010000,
719050,99999, 20050920,   47.0,24,   36.4,24, 1016.3,24, 1015.0,24,  15.0,24,   7.2,24,  11.1, 999.9,   57.2 ,  38.7 , 0.00G,999.9, 000000,
719050,99999, 20050921,   46.2,24,   36.4,24, 1006.6,24, 1005.3,24,  15.0,24,   5.9,24,   8.9, 999.9,   58.3 ,  38.1 , 0.00G,999.9, 010000,
719050,99999, 20050922,   48.2,24,   47.2,24, 1003.2,24, 1001.9,24,  12.8,24,   6.1,24,  14.0,  18.1,   57.6 ,  38.1 , 0.35G,999.9, 110000,
719050,99999, 20050923,   44.4,24,   41.3,24, 1008.8,24, 1007.5,24,  11.6,24,  12.9,24,  23.9,  32.1,   52.9 ,  41.9 , 0.23G,999.9, 110000,
719050,99999, 20050924,   45.7,24,   39.7,24, 1020.9,24, 1019.6,24,  13.9,24,  11.4,24,  19.0,  23.9,   48.2*,  42.8*, 0.17G,999.9, 110000,
719050,99999, 20050925,   46.3,22,   42.2,22, 1006.4,22, 1005.1,22,  12.3,22,  16.5,22,  25.1,  30.9,   48.4 ,  43.3 , 0.23G,999.9, 010000,
