STATE, NC
STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
997307,99999, 20080807,   83.7,23, 9999.9, 0, 1009.8,23, 9999.9, 0, 999.9, 0,   7.2,23,  11.1, 999.9,   87.3*,  80.6*, 0.00I,999.9, 000000,
997307,99999, 20080808,   79.4,24, 9999.9, 0, 1007.8,24, 9999.9, 0, 999.9, 0,   8.8,23,  23.9, 999.9,   84.4*,  75.7*, 0.00I,999.9, 000000,
997307,99999, 20080809,   78.2,24, 9999.9, 0, 1011.8,24, 9999.9, 0, 999.9, 0,   5.3,24,   9.9, 999.9,   80.6*,  74.1*, 0.00I,999.9, 000000,
997307,99999, 20080810,   77.1,24, 9999.9, 0, 1012.7,24, 9999.9, 0, 999.9, 0,   7.1,24,  15.0, 999.9,   81.0*,  73.4*, 0.00I,999.9, 000000,
997307,99999, 20080811,   76.3,24, 9999.9, 0, 1010.2,24, 9999.9, 0, 999.9, 0,   8.7,24,  19.0, 999.9,   80.6*,  71.4*, 0.00I,999.9, 000000,
997307,99999, 20080812,   74.5,24, 9999.9, 0, 1011.6,24, 9999.9, 0, 999.9, 0,   5.6,24,  11.1, 999.9,   78.3*,  69.6*, 0.00I,999.9, 000000,
997307,99999, 20080813,   73.8,24, 9999.9, 0, 1010.5,24, 9999.9, 0, 999.9, 0,   6.0,24,  12.0, 999.9,   76.6*,  70.0*, 0.00I,999.9, 000000,
997307,99999, 20080814,   73.7,24, 9999.9, 0, 1009.6,24, 9999.9, 0, 999.9, 0,   7.8,24,  15.0, 999.9,   79.3*,  69.6*, 0.00I,999.9, 000000,
997307,99999, 20080815,   77.8,24, 9999.9, 0, 1014.9,24, 9999.9, 0, 999.9, 0,   6.2,24,  11.1, 999.9,   81.0*,  72.7*, 0.00I,999.9, 000000,
997307,99999, 20080816,   76.6,24, 9999.9, 0, 1015.9,24, 9999.9, 0, 999.9, 0,   4.8,23,   9.9, 999.9,   79.5*,  73.8*, 0.00I,999.9, 000000,
997307,99999, 20080817,   77.1,24, 9999.9, 0, 1017.2,24, 9999.9, 0, 999.9, 0,   4.2,24,   7.0, 999.9,   81.3*,  71.8*, 0.00I,999.9, 000000,
997307,99999, 20080818,   79.0,24, 9999.9, 0, 1016.6,24, 9999.9, 0, 999.9, 0,   5.3,24,   8.9, 999.9,   81.5*,  77.4*, 0.00I,999.9, 000000,
997307,99999, 20080819,   78.2,24, 9999.9, 0, 1016.3,24, 9999.9, 0, 999.9, 0,   4.5,24,   9.9, 999.9,   83.1*,  74.1*, 0.00I,999.9, 000000,
997307,99999, 20080820,   79.7,24, 9999.9, 0, 1018.7,24, 9999.9, 0, 999.9, 0,   8.0,24,  12.0, 999.9,   81.9*,  74.8*, 0.00I,999.9, 000000,
997307,99999, 20080821,   78.1,24, 9999.9, 0, 1022.0,24, 9999.9, 0, 999.9, 0,  11.7,24,  14.0, 999.9,   80.1*,  76.3*, 0.00I,999.9, 000000,
997307,99999, 20080822,   78.6,24, 9999.9, 0, 1023.7,24, 9999.9, 0, 999.9, 0,   9.7,24,  12.0, 999.9,   81.5*,  76.6*, 0.00I,999.9, 000000,
997307,99999, 20080823,   77.2,24, 9999.9, 0, 1023.0,24, 9999.9, 0, 999.9, 0,   8.2,24,  12.0, 999.9,   79.2*,  73.4*, 0.00I,999.9, 000000,
997307,99999, 20080824,   77.6,24, 9999.9, 0, 1018.8,24, 9999.9, 0, 999.9, 0,   6.6,24,  12.0, 999.9,   79.7*,  75.9*, 0.00I,999.9, 000000,
997307,99999, 20080825,   78.9,24, 9999.9, 0, 1015.1,24, 9999.9, 0, 999.9, 0,   6.7,24,   9.9, 999.9,   82.2*,  75.2*, 0.00I,999.9, 000000,
997307,99999, 20080826,   79.9,24, 9999.9, 0, 1014.3,24, 9999.9, 0, 999.9, 0,   7.4,24,  12.0, 999.9,   81.5*,  78.3*, 0.00I,999.9, 000000,
997307,99999, 20080827,   77.9,24, 9999.9, 0, 1015.3,24, 9999.9, 0, 999.9, 0,  11.4,24,  15.9, 999.9,   79.9*,  76.1*, 0.00I,999.9, 000000,
997307,99999, 20080828,   77.0,24, 9999.9, 0, 1013.5,24, 9999.9, 0, 999.9, 0,   9.6,24,  13.0, 999.9,   79.5*,  74.5*, 0.00I,999.9, 000000,
997307,99999, 20080829,   78.7,24, 9999.9, 0, 1013.0,24, 9999.9, 0, 999.9, 0,   7.5,24,  11.1, 999.9,   82.9*,  74.5*, 0.00I,999.9, 000000,
997307,99999, 20080830,   81.0,24, 9999.9, 0, 1016.1,24, 9999.9, 0, 999.9, 0,   8.3,24,  11.1, 999.9,   84.0*,  78.6*, 0.00I,999.9, 000000,
997307,99999, 20080831,   79.6,24, 9999.9, 0, 1018.9,24, 9999.9, 0, 999.9, 0,   7.3,23,  13.0, 999.9,   82.8*,  75.6*, 0.00I,999.9, 000000,
997307,99999, 20080901,   77.7,24, 9999.9, 0, 1020.7,24, 9999.9, 0, 999.9, 0,  11.1,24,  14.0, 999.9,   79.3*,  76.1*, 0.00I,999.9, 000000,
997307,99999, 20080902,   75.1,24, 9999.9, 0, 1018.8,24, 9999.9, 0, 999.9, 0,   4.9,22,   8.9, 999.9,   80.2*,  68.5*, 0.00I,999.9, 000000,
997307,99999, 20080903,   77.3,22, 9999.9, 0, 1015.5,22, 9999.9, 0, 999.9, 0,   4.2,22,   7.0, 999.9,   83.7*,  73.2*, 0.00I,999.9, 000000,
997307,99999, 20080904,   79.5,12, 9999.9, 0, 1016.5,12, 9999.9, 0, 999.9, 0,   8.6,12,  12.0, 999.9,   83.7*,  77.2*, 0.00I,999.9, 000000,
997307,99999, 20080905,   79.7,16, 9999.9, 0, 1014.9,16, 9999.9, 0, 999.9, 0,  10.7,16,  18.1, 999.9,   83.1*,  77.0*, 0.00I,999.9, 000000,
997307,99999, 20080906,   80.6,24, 9999.9, 0, 1008.2,24, 9999.9, 0, 999.9, 0,  19.6,24,  37.9, 999.9,   82.0*,  78.3*, 0.00I,999.9, 000000,
997307,99999, 20080907,   79.6,24, 9999.9, 0, 1015.6,24, 9999.9, 0, 999.9, 0,   8.0,24,  15.0, 999.9,   83.7*,  77.2*, 0.00I,999.9, 000000,
997307,99999, 20080908,   79.7,24, 9999.9, 0, 1020.2,24, 9999.9, 0, 999.9, 0,   7.8,24,  11.1, 999.9,   82.9*,  77.2*, 0.00I,999.9, 000000,
997307,99999, 20080909,   80.5,24, 9999.9, 0, 1019.0,24, 9999.9, 0, 999.9, 0,   9.5,24,  18.1, 999.9,   82.8*,  78.3*, 0.00I,999.9, 000000,
997307,99999, 20080910,   77.0,24, 9999.9, 0, 1019.4,24, 9999.9, 0, 999.9, 0,   7.1,24,  12.0, 999.9,   80.6*,  73.0*, 0.00I,999.9, 000000,
997307,99999, 20080911,   76.0,24, 9999.9, 0, 1022.9,24, 9999.9, 0, 999.9, 0,   6.6,24,  11.1, 999.9,   77.5*,  73.0*, 0.00I,999.9, 000000,
997307,99999, 20080912,   78.0,24, 9999.9, 0, 1022.0,24, 9999.9, 0, 999.9, 0,   8.7,24,  12.0, 999.9,   81.7*,  75.6*, 0.00I,999.9, 000000,
997307,99999, 20080913,   80.8,24, 9999.9, 0, 1016.9,24, 9999.9, 0, 999.9, 0,  10.1,24,  15.9, 999.9,   86.7*,  76.6*, 0.00I,999.9, 000000,
997307,99999, 20080914,   81.9,24, 9999.9, 0, 1014.1,24, 9999.9, 0, 999.9, 0,  13.3,24,  22.0, 999.9,   84.2*,  79.0*, 0.00I,999.9, 000000,
997307,99999, 20080915,   82.5,24, 9999.9, 0, 1011.9,24, 9999.9, 0, 999.9, 0,  14.1,24,  22.0, 999.9,   86.5*,  80.1*, 0.00I,999.9, 000000,
997307,99999, 20080916,   76.9,24, 9999.9, 0, 1015.7,24, 9999.9, 0, 999.9, 0,  12.4,24,  18.1, 999.9,   81.3*,  71.8*, 0.00I,999.9, 000000,
997307,99999, 20080917,   71.8,24, 9999.9, 0, 1018.9,24, 9999.9, 0, 999.9, 0,  12.5,23,  15.9, 999.9,   72.9*,  69.8*, 0.00I,999.9, 000000,
997307,99999, 20080918,   71.2,24, 9999.9, 0, 1019.3,24, 9999.9, 0, 999.9, 0,  11.2,24,  15.0, 999.9,   74.1*,  69.6*, 0.00I,999.9, 000000,
997307,99999, 20080919,   71.9,24, 9999.9, 0, 1022.8,24, 9999.9, 0, 999.9, 0,  18.6,24,  22.0, 999.9,   73.4*,  70.2*, 0.00I,999.9, 000000,
997307,99999, 20080920,   71.7,24, 9999.9, 0, 1021.1,24, 9999.9, 0, 999.9, 0,  15.7,22,  19.0, 999.9,   74.8*,  70.2*, 0.00I,999.9, 000000,
997307,99999, 20080921,   70.7,24, 9999.9, 0, 1021.8,24, 9999.9, 0, 999.9, 0,  12.2,20,  16.9, 999.9,   73.6*,  68.9*, 0.00I,999.9, 000000,
997307,99999, 20080922,   71.2,24, 9999.9, 0, 1022.9,24, 9999.9, 0, 999.9, 0,  10.5,24,  14.0, 999.9,   72.9*,  70.0*, 0.00I,999.9, 000000,
997307,99999, 20080923,   71.0,24, 9999.9, 0, 1023.6,24, 9999.9, 0, 999.9, 0,  17.9,23,  22.0, 999.9,   72.9*,  68.5*, 0.00I,999.9, 000000,
997307,99999, 20080924,   68.7,24, 9999.9, 0, 1021.7,24, 9999.9, 0, 999.9, 0,  23.1,24,  28.0, 999.9,   69.4*,  67.8*, 0.00I,999.9, 000000,
997307,99999, 20080925,   70.5,24, 9999.9, 0, 1013.9,24, 9999.9, 0, 999.9, 0,  19.6,24,  31.9, 999.9,   74.3*,  68.5*, 0.00I,999.9, 000000,
997307,99999, 20080926,   73.6,24, 9999.9, 0, 1012.9,24, 9999.9, 0, 999.9, 0,   8.3,24,  12.0, 999.9,   76.8*,  71.6*, 0.00I,999.9, 000000,
997307,99999, 20080927,   73.7,24, 9999.9, 0, 1013.6,24, 9999.9, 0, 999.9, 0,   4.9,24,   9.9, 999.9,   77.9*,  71.8*, 0.00I,999.9, 000000,
997307,99999, 20080928,   73.7,20, 9999.9, 0, 1013.1,20, 9999.9, 0, 999.9, 0,  10.8,20,  15.9, 999.9,   76.5*,  71.6*, 0.00I,999.9, 000000,
997307,99999, 20080929,   72.6,23, 9999.9, 0, 1014.7,23, 9999.9, 0, 999.9, 0,   7.0,23,   9.9, 999.9,   75.6*,  69.8*, 0.00I,999.9, 000000,
997307,99999, 20080930,   71.2,24, 9999.9, 0, 1013.9,24, 9999.9, 0, 999.9, 0,   3.8,23,   8.0, 999.9,   75.0*,  68.0*, 0.00I,999.9, 000000,
997307,99999, 20081001,   72.0,23, 9999.9, 0, 1007.3,23, 9999.9, 0, 999.9, 0,   7.0,23,  19.0, 999.9,   76.3*,  64.9*, 0.00I,999.9, 000000,
997307,99999, 20081002,   64.5,24, 9999.9, 0, 1009.1,24, 9999.9, 0, 999.9, 0,   9.0,24,  15.9, 999.9,   68.4*,  60.8*, 0.00I,999.9, 000000,
997307,99999, 20081003,   66.8,24, 9999.9, 0, 1016.1,24, 9999.9, 0, 999.9, 0,   5.1,24,  14.0, 999.9,   71.4*,  62.1*, 0.00I,999.9, 000000,
997307,99999, 20081004,   68.3,24, 9999.9, 0, 1021.5,24, 9999.9, 0, 999.9, 0,   4.9,24,   8.0, 999.9,   73.8*,  63.7*, 0.00I,999.9, 000000,
997307,99999, 20081005,   68.0,24, 9999.9, 0, 1024.3,24, 9999.9, 0, 999.9, 0,   3.9,22,   8.0, 999.9,   71.6*,  61.7*, 0.00I,999.9, 000000,
997307,99999, 20081006,   69.1,24, 9999.9, 0, 1023.6,24, 9999.9, 0, 999.9, 0,   5.2,23,  13.0, 999.9,   72.9*,  64.0*, 0.00I,999.9, 000000,
997307,99999, 20081007,   66.5,24, 9999.9, 0, 1025.8,24, 9999.9, 0, 999.9, 0,  11.9,24,  15.0, 999.9,   69.1*,  62.4*, 0.00I,999.9, 000000,
997307,99999, 20081008,   66.2,24, 9999.9, 0, 1022.9,24, 9999.9, 0, 999.9, 0,   5.7,24,   8.9, 999.9,   73.9*,  61.7*, 0.00I,999.9, 000000,
997307,99999, 20081009,   71.5,24, 9999.9, 0, 1017.8,24, 9999.9, 0, 999.9, 0,   5.0,24,   8.0, 999.9,   76.5*,  68.9*, 0.00I,999.9, 000000,
997307,99999, 20081010,   70.8,24, 9999.9, 0, 1019.6,24, 9999.9, 0, 999.9, 0,   6.2,24,  11.1, 999.9,   72.7*,  69.1*, 0.00I,999.9, 000000,
997307,99999, 20081011,   71.1,24, 9999.9, 0, 1023.8,24, 9999.9, 0, 999.9, 0,  13.1,24,  19.0, 999.9,   72.0*,  70.3*, 0.00I,999.9, 000000,
997307,99999, 20081012,   70.5,24, 9999.9, 0, 1028.4,24, 9999.9, 0, 999.9, 0,  14.9,24,  18.1, 999.9,   72.0*,  69.6*, 0.00I,999.9, 000000,
997307,99999, 20081013,   68.8,24, 9999.9, 0, 1029.3,24, 9999.9, 0, 999.9, 0,   9.6,24,  14.0, 999.9,   70.2*,  67.6*, 0.00I,999.9, 000000,
997307,99999, 20081014,   66.9,21, 9999.9, 0, 1024.4,21, 9999.9, 0, 999.9, 0,   4.6,19,   8.9, 999.9,   70.9*,  62.6*, 0.00I,999.9, 000000,
997307,99999, 20081015,   70.6,15, 9999.9, 0, 1020.1,15, 9999.9, 0, 999.9, 0,   4.7,15,  11.1, 999.9,   76.3*,  67.6*, 0.00I,999.9, 000000,
997307,99999, 20081016,   71.7,24, 9999.9, 0, 1017.6,24, 9999.9, 0, 999.9, 0,   6.7,24,  15.0, 999.9,   76.8*,  68.5*, 0.00I,999.9, 000000,
997307,99999, 20081017,   69.6,24, 9999.9, 0, 1015.7,24, 9999.9, 0, 999.9, 0,  12.0,24,  18.1, 999.9,   74.5*,  63.5*, 0.00I,999.9, 000000,
997307,99999, 20081018,   61.9,24, 9999.9, 0, 1014.7,24, 9999.9, 0, 999.9, 0,  12.4,23,  23.9, 999.9,   63.5*,  59.4*, 0.00I,999.9, 000000,
997307,99999, 20081019,   61.1,24, 9999.9, 0, 1018.1,24, 9999.9, 0, 999.9, 0,  21.1,24,  28.9, 999.9,   63.5*,  59.2*, 0.00I,999.9, 000000,
997307,99999, 20081020,   57.3,24, 9999.9, 0, 1024.1,24, 9999.9, 0, 999.9, 0,  11.4,24,  19.0, 999.9,   60.4*,  52.7*, 0.00I,999.9, 000000,
997307,99999, 20081021,   60.0,24, 9999.9, 0, 1020.3,24, 9999.9, 0, 999.9, 0,  11.5,23,  16.9, 999.9,   65.7*,  54.9*, 0.00I,999.9, 000000,
997307,99999, 20081022,   56.7,24, 9999.9, 0, 1023.0,24, 9999.9, 0, 999.9, 0,  11.5,24,  15.9, 999.9,   64.4*,  51.3*, 0.00I,999.9, 000000,
997307,99999, 20081023,   58.4,24, 9999.9, 0, 1031.0,24, 9999.9, 0, 999.9, 0,  12.3,24,  16.9, 999.9,   62.4*,  55.4*, 0.00I,999.9, 000000,
997307,99999, 20081024,   61.8,24, 9999.9, 0, 1029.7,24, 9999.9, 0, 999.9, 0,  12.3,24,  15.9, 999.9,   65.1*,  59.0*, 0.00I,999.9, 000000,
997307,99999, 20081025,   67.7,24, 9999.9, 0, 1017.3,24, 9999.9, 0, 999.9, 0,  10.6,24,  16.9, 999.9,   72.5*,  64.6*, 0.00I,999.9, 000000,
997307,99999, 20081026,   63.2,24, 9999.9, 0, 1013.3,24, 9999.9, 0, 999.9, 0,   9.8,24,  14.0, 999.9,   69.4*,  59.7*, 0.00I,999.9, 000000,
997307,99999, 20081027,   61.7,24, 9999.9, 0, 1013.9,24, 9999.9, 0, 999.9, 0,   7.3,23,  12.0, 999.9,   65.5*,  58.3*, 0.00I,999.9, 000000,
997307,99999, 20081028,   46.6,17, 9999.9, 0, 1011.8,17, 9999.9, 0, 999.9, 0,  17.5,17,  27.0, 999.9,   55.0*,  42.8*, 0.00I,999.9, 000000,
997307,99999, 20081029,   47.4,15, 9999.9, 0, 1017.4,15, 9999.9, 0, 999.9, 0,  12.4,15,  15.9, 999.9,   53.4*,  43.2*, 0.00I,999.9, 000000,
997307,99999, 20081030,   48.9,24, 9999.9, 0, 1026.8,24, 9999.9, 0, 999.9, 0,  10.1,24,  15.9, 999.9,   51.4*,  45.7*, 0.00I,999.9, 000000,
997307,99999, 20081031,   50.9,24, 9999.9, 0, 1034.1,24, 9999.9, 0, 999.9, 0,   5.0,24,   8.0, 999.9,   58.6*,  46.6*, 0.00I,999.9, 000000,
997307,99999, 20081101,   54.9,24, 9999.9, 0, 1028.5,24, 9999.9, 0, 999.9, 0,   6.0,24,   8.9, 999.9,   60.1*,  51.4*, 0.00I,999.9, 000000,
997307,99999, 20081102,   58.0,24, 9999.9, 0, 1026.4,24, 9999.9, 0, 999.9, 0,   4.7,23,   9.9, 999.9,   64.9*,  51.8*, 0.00I,999.9, 000000,
997307,99999, 20081103,   63.3,24, 9999.9, 0, 1027.3,24, 9999.9, 0, 999.9, 0,  10.1,24,  13.0, 999.9,   64.9*,  62.1*, 0.00I,999.9, 000000,
997307,99999, 20081104,   63.4,24, 9999.9, 0, 1021.4,24, 9999.9, 0, 999.9, 0,  14.6,24,  23.9, 999.9,   65.3*,  61.7*, 0.00I,999.9, 000000,
997307,99999, 20081105,   62.3,24, 9999.9, 0, 1010.3,24, 9999.9, 0, 999.9, 0,  20.8,22,  28.0, 999.9,   64.6*,  59.7*, 0.00I,999.9, 000000,
997307,99999, 20081106,   59.5,24, 9999.9, 0, 1008.6,24, 9999.9, 0, 999.9, 0,  15.5,24,  22.9, 999.9,   62.4*,  57.4*, 0.00I,999.9, 000000,
997307,99999, 20081107,   61.7,24, 9999.9, 0, 1012.9,24, 9999.9, 0, 999.9, 0,   6.7,24,  13.0, 999.9,   63.1*,  60.4*, 0.00I,999.9, 000000,
997307,99999, 20081108,   61.8,24, 9999.9, 0, 1009.8,24, 9999.9, 0, 999.9, 0,  10.9,24,  18.1, 999.9,   65.1*,  58.3*, 0.00I,999.9, 000000,
997307,99999, 20081109,   59.1,24, 9999.9, 0, 1009.9,24, 9999.9, 0, 999.9, 0,   8.1,24,  16.9, 999.9,   64.4*,  54.7*, 0.00I,999.9, 000000,
997307,99999, 20081110,   54.1,24, 9999.9, 0, 1017.4,24, 9999.9, 0, 999.9, 0,   6.1,24,  11.1, 999.9,   58.3*,  48.7*, 0.00I,999.9, 000000,
997307,99999, 20081111,   51.5,24, 9999.9, 0, 1025.3,24, 9999.9, 0, 999.9, 0,   7.4,24,  15.0, 999.9,   53.4*,  49.1*, 0.00I,999.9, 000000,
997307,99999, 20081112,   53.7,24, 9999.9, 0, 1027.5,24, 9999.9, 0, 999.9, 0,   8.4,24,  11.1, 999.9,   57.7*,  50.0*, 0.00I,999.9, 000000,
997307,99999, 20081113,   61.1,24, 9999.9, 0, 1020.9,24, 9999.9, 0, 999.9, 0,   8.4,24,  14.0, 999.9,   64.8*,  57.2*, 0.00I,999.9, 000000,
997307,99999, 20081114,   61.6,24, 9999.9, 0, 1014.7,24, 9999.9, 0, 999.9, 0,   6.1,24,  13.0, 999.9,   64.4*,  59.0*, 0.00I,999.9, 000000,
997307,99999, 20081115,   65.5,24, 9999.9, 0, 1009.0,24, 9999.9, 0, 999.9, 0,  13.0,24,  20.0, 999.9,   68.2*,  62.2*, 0.00I,999.9, 000000,
997307,99999, 20081116,   55.8,24, 9999.9, 0, 1008.6,24, 9999.9, 0, 999.9, 0,  13.9,24,  21.0, 999.9,   66.6*,  50.2*, 0.00I,999.9, 000000,
997307,99999, 20081117,   48.4,24, 9999.9, 0, 1019.6,24, 9999.9, 0, 999.9, 0,   6.0,24,   8.9, 999.9,   53.4*,  43.3*, 0.00I,999.9, 000000,
997307,99999, 20081118,   44.9,24, 9999.9, 0, 1017.3,24, 9999.9, 0, 999.9, 0,  12.8,24,  20.0, 999.9,   50.7*,  41.2*, 0.00I,999.9, 000000,
997307,99999, 20081119,   36.8,24, 9999.9, 0, 1022.0,24, 9999.9, 0, 999.9, 0,  16.8,24,  25.1, 999.9,   40.1*,  33.8*, 0.00I,999.9, 000000,
997307,99999, 20081120,   43.4,24, 9999.9, 0, 1016.5,24, 9999.9, 0, 999.9, 0,   9.6,24,  16.9, 999.9,   51.6*,  38.7*, 0.00I,999.9, 000000,
997307,99999, 20081121,   41.7,24, 9999.9, 0, 1017.1,24, 9999.9, 0, 999.9, 0,  10.6,24,  20.0, 999.9,   46.8*,  33.8*, 0.00I,999.9, 000000,
997307,99999, 20081122,   35.1,24, 9999.9, 0, 1031.2,24, 9999.9, 0, 999.9, 0,  14.2,24,  19.0, 999.9,   40.8*,  31.5*, 0.00I,999.9, 000000,
997307,99999, 20081123,   39.3,24, 9999.9, 0, 1033.0,24, 9999.9, 0, 999.9, 0,   3.4,23,   6.0, 999.9,   44.6*,  36.0*, 0.00I,999.9, 000000,
997307,99999, 20081124,   45.5,24, 9999.9, 0, 1027.9,24, 9999.9, 0, 999.9, 0,   3.8,22,   7.0, 999.9,   54.9*,  39.7*, 0.00I,999.9, 000000,
997307,99999, 20081125,   50.5,24, 9999.9, 0, 1013.8,24, 9999.9, 0, 999.9, 0,   8.6,24,  13.0, 999.9,   52.7*,  47.5*, 0.00I,999.9, 000000,
997307,99999, 20081126,   43.5,24, 9999.9, 0, 1017.6,24, 9999.9, 0, 999.9, 0,   7.8,24,  13.0, 999.9,   47.5*,  39.2*, 0.00I,999.9, 000000,
997307,99999, 20081127,   44.9,24, 9999.9, 0, 1018.7,24, 9999.9, 0, 999.9, 0,   6.0,22,  12.0, 999.9,   50.5*,  39.6*, 0.00I,999.9, 000000,
997307,99999, 20081128,   49.9,24, 9999.9, 0, 1014.6,24, 9999.9, 0, 999.9, 0,   7.5,24,  13.0, 999.9,   51.8*,  47.7*, 0.00I,999.9, 000000,
997307,99999, 20081129,   51.2,24, 9999.9, 0, 1012.9,24, 9999.9, 0, 999.9, 0,   8.7,24,  15.0, 999.9,   54.0*,  46.2*, 0.00I,999.9, 000000,
997307,99999, 20081130,   56.8,24, 9999.9, 0, 1005.2,24, 9999.9, 0, 999.9, 0,   7.3,24,  15.9, 999.9,   60.1*,  52.7*, 0.00I,999.9, 000000,
997307,99999, 20081201,   55.8,24, 9999.9, 0, 1004.5,24, 9999.9, 0, 999.9, 0,  14.9,24,  26.0, 999.9,   61.2*,  52.5*, 0.00I,999.9, 000000,
997307,99999, 20081202,   45.3,24, 9999.9, 0, 1020.2,24, 9999.9, 0, 999.9, 0,  12.4,24,  19.0, 999.9,   52.0*,  40.6*, 0.00I,999.9, 000000,
997307,99999, 20081203,   42.9,24, 9999.9, 0, 1027.0,24, 9999.9, 0, 999.9, 0,   5.7,24,   9.9, 999.9,   46.2*,  39.2*, 0.00I,999.9, 000000,
997307,99999, 20081204,   47.0,24, 9999.9, 0, 1025.4,24, 9999.9, 0, 999.9, 0,   8.0,24,  14.0, 999.9,   51.6*,  43.0*, 0.00I,999.9, 000000,
997307,99999, 20081205,   48.8,24, 9999.9, 0, 1022.6,24, 9999.9, 0, 999.9, 0,   8.7,24,  15.0, 999.9,   50.9*,  45.9*, 0.00I,999.9, 000000,
997307,99999, 20081206,   47.0,24, 9999.9, 0, 1020.4,24, 9999.9, 0, 999.9, 0,   6.6,24,   9.9, 999.9,   52.7*,  41.0*, 0.00I,999.9, 000000,
997307,99999, 20081207,   43.9,24, 9999.9, 0, 1013.1,24, 9999.9, 0, 999.9, 0,  11.9,24,  16.9, 999.9,   49.5*,  40.3*, 0.00I,999.9, 000000,
997307,99999, 20081208,   38.3,24, 9999.9, 0, 1027.8,24, 9999.9, 0, 999.9, 0,   6.9,24,  15.0, 999.9,   42.8*,  33.1*, 0.00I,999.9, 000000,
997307,99999, 20081209,   49.9,24, 9999.9, 0, 1030.2,24, 9999.9, 0, 999.9, 0,   5.1,24,  15.0, 999.9,   61.2*,  40.1*, 0.00I,999.9, 000000,
997307,99999, 20081210,   58.2,24, 9999.9, 0, 1021.6,24, 9999.9, 0, 999.9, 0,  10.2,24,  14.0, 999.9,   61.7*,  54.0*, 0.00I,999.9, 000000,
997307,99999, 20081211,   61.4,24, 9999.9, 0, 1013.8,24, 9999.9, 0, 999.9, 0,  11.4,24,  15.0, 999.9,   66.0*,  55.9*, 0.00I,999.9, 000000,
997307,99999, 20081212,   56.7,24, 9999.9, 0, 1005.3,24, 9999.9, 0, 999.9, 0,  15.5,24,  26.0, 999.9,   66.7*,  48.7*, 0.00I,999.9, 000000,
997307,99999, 20081213,   43.9,24, 9999.9, 0, 1023.9,24, 9999.9, 0, 999.9, 0,   9.7,24,  13.0, 999.9,   49.6*,  40.5*, 0.00I,999.9, 000000,
