STATE, ON
STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
715080,99999, 20040826,   74.7, 4,   66.4, 4, 1017.1, 4, 1003.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   81.9 ,  64.6 , 0.00G,999.9, 000000,
715080,99999, 20040828,   73.7, 4,   69.8, 4, 1012.5, 4,  999.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   82.4 ,  68.2 , 0.22G,999.9, 000000,
715080,99999, 20040829,   69.6, 4,   67.1, 4, 1011.0, 4,  997.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   82.4 ,  65.3 , 0.78G,999.9, 000000,
715080,99999, 20040830,   65.8, 4,   60.0, 4, 1015.5, 4, 1002.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   70.3 ,  62.4 , 0.04G,999.9, 000000,
715080,99999, 20040831,   65.3, 4,   57.1, 4, 1018.4, 4, 1004.9, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   73.4 ,  54.7 , 0.00G,999.9, 000000,
715080,99999, 20040901,   67.5, 4,   55.8, 4, 1021.5, 4, 1008.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   76.8 ,  54.7 , 0.00G,999.9, 000000,
715080,99999, 20040902,   66.0, 4,   55.9, 4, 1024.3, 4, 1010.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   75.0 ,  58.8 , 0.00G,999.9, 000000,
715080,99999, 20040903,   68.9, 4,   63.5, 4, 1021.2, 4, 1007.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   80.8 ,  60.4 , 0.00G,999.9, 000000,
715080,99999, 20040906,   71.9, 4,   66.2, 4, 9999.9, 0, 1006.1, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   76.6 ,  68.4 , 0.00G,999.9, 000000,
715080,99999, 20040907,   70.7, 4,   67.2, 4, 1013.3, 4, 1000.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   76.6 ,  67.6 , 0.17G,999.9, 000000,
715080,99999, 20040908,   66.2, 4,   58.9, 4, 1018.7, 4, 1005.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   76.1 ,  61.3 , 0.00G,999.9, 000000,
715080,99999, 20040909,   63.8, 4,   59.0, 4, 1011.6, 4,  998.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   69.8 ,  59.4 , 1.14G,999.9, 000000,
715080,99999, 20040910,   64.3, 4,   57.2, 4, 1018.5, 4, 1005.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   73.4 ,  55.8 , 0.00G,999.9, 000000,
715080,99999, 20040911,   65.9, 4,   52.5, 4, 1023.0, 4, 1009.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   75.2 ,  55.8 , 0.00G,999.9, 000000,
715080,99999, 20040912,   67.0, 4,   59.9, 4, 1019.9, 4, 1006.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   77.0 ,  56.3 , 0.00G,999.9, 000000,
715080,99999, 20040913,   67.7, 4,   61.3, 4, 1022.0, 4, 1008.5, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   79.7 ,  57.7 , 0.00G,999.9, 000000,
715080,99999, 20040914,   67.0, 4,   60.8, 4, 1022.6, 4, 1009.1, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   75.4 ,  62.6 , 0.00G,999.9, 000000,
715080,99999, 20040915,   71.1, 4,   65.6, 4, 1019.8, 4, 1006.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   78.1 ,  63.1 , 0.00G,999.9, 000000,
715080,99999, 20040916,   70.3, 4,   65.4, 4, 1013.8, 4, 1000.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   78.8 ,  66.2 , 0.00G,999.9, 000000,
715080,99999, 20040917,   63.6, 4,   53.5, 4, 1014.3, 4, 1000.9, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   78.1 ,  55.6 , 0.00G,999.9, 000000,
715080,99999, 20040920,   57.8, 4,   46.2, 4, 1028.5, 4, 1014.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   68.4 ,  45.5 , 0.00G,999.9, 000000,
715080,99999, 20040921,   64.3, 4,   52.8, 4, 1024.3, 4, 1010.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   76.3 ,  50.2 , 0.00G,999.9, 000000,
715080,99999, 20040922,   67.8, 4,   56.8, 4, 1023.0, 4, 1009.5, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   80.8 ,  54.1 , 0.00G,999.9, 000000,
715080,99999, 20040923,   71.1, 4,   55.5, 4, 1023.5, 4, 1010.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   82.9 ,  56.1 , 0.00G,999.9, 000000,
715080,99999, 20040924,   68.2, 4,   61.3, 4, 1021.9, 4, 1008.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   82.2 ,  60.4 , 0.00G,999.9, 000000,
715080,99999, 20040925,   69.9, 4,   62.4, 4, 1016.6, 4, 1003.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   78.4 ,  61.3 , 0.00G,999.9, 000000,
715080,99999, 20040926,   62.5, 4,   54.8, 4, 1020.4, 4, 1006.8, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   74.3 ,  53.2 , 0.00G,999.9, 000000,
715080,99999, 20040927,   63.6, 4,   53.5, 4, 1018.9, 4, 1005.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   73.9 ,  53.2 , 0.00G,999.9, 000000,
715080,99999, 20040928,   63.0, 4,   57.4, 4, 1013.6, 4, 1000.1, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   74.1 ,  56.5 , 0.00G,999.9, 000000,
715080,99999, 20040929,   57.1, 4,   45.5, 4, 1016.9, 4, 1003.3, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   69.6 ,  47.8 , 0.00G,999.9, 000000,
715080,99999, 20040930,   58.9, 4,   47.5, 4, 1016.2, 4, 1002.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   68.2 ,  47.8 , 0.00G,999.9, 000000,
715080,99999, 20041001,   59.7, 4,   48.8, 4, 1019.2, 4, 1005.6, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   70.9 ,  48.6 , 0.00G,999.9, 000000,
715080,99999, 20041002,   62.6, 4,   56.2, 4, 1014.0, 4, 1000.5, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   71.4 ,  48.6 , 0.06G,999.9, 000000,
715080,99999, 20041003,   51.4, 4,   39.2, 4, 1021.5, 4, 1007.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   67.5 ,  43.0 , 0.00G,  0.4, 000000,
715080,99999, 20041004,   58.7, 4,   39.9, 4, 1013.2, 4,  999.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   64.2 ,  43.0 , 0.00G,999.9, 000000,
715080,99999, 20041005,   46.6, 4,   32.8, 4, 1025.8, 4, 1012.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   61.5 ,  39.9 , 0.00G,  0.4, 000000,
715080,99999, 20041006,   54.1, 4,   35.9, 4, 1024.8, 4, 1011.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   69.1 ,  39.9 , 0.00G,  0.4, 000000,
715080,99999, 20041008,   62.0, 4,   54.0, 4, 1024.1, 4, 1010.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   73.8 ,  52.2 , 0.00G,999.9, 000000,
715080,99999, 20041009,   63.1, 4,   53.6, 4, 1013.7, 4, 1000.3, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   71.8 ,  54.1 , 0.03G,999.9, 000000,
715080,99999, 20041010,   55.4, 4,   42.0, 4, 1018.9, 4, 1005.3, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   65.7 ,  49.1 , 0.00G,  0.4, 000000,
715080,99999, 20041011,   47.3, 4,   39.2, 4, 1023.5, 4, 1009.8, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   62.2 ,  41.7 , 0.00G,  0.4, 000000,
715080,99999, 20041013,   51.7, 4,   43.1, 4, 1007.5, 4,  993.9, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   60.8 ,  41.2 , 0.00G,999.9, 000000,
715080,99999, 20041015,   56.1, 4,   53.5, 4,  995.9, 4,  982.6, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   58.5 ,  54.0 , 0.26G,999.9, 000000,
715080,99999, 20041016,   50.4, 4,   45.5, 4,  991.5, 4,  978.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   58.5 ,  47.7 , 0.06G,  0.4, 000000,
715080,99999, 20041017,   44.4, 4,   37.7, 4,  998.9, 4,  985.3, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.9 ,  41.7 , 0.05G,999.9, 000000,
715080,99999, 20041018,   44.4, 4,   37.4, 4, 1014.3, 4, 1000.6, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.2 ,  38.8 , 0.00G,999.9, 000000,
715080,99999, 20041019,   45.2, 4,   36.3, 4, 1017.9, 4, 1004.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.7 ,  38.8 , 0.01G,  0.4, 000000,
715080,99999, 20041020,   47.1, 4,   42.9, 4, 1018.1, 4, 1004.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   49.3 ,  42.6 , 0.04G,  0.4, 000000,
715080,99999, 20041021,   47.6, 4,   45.3, 4, 1019.4, 4, 1005.6, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.7 ,  45.7 , 0.05G,  0.4, 000000,
715080,99999, 20041022,   46.5, 4,   44.3, 4, 1024.1, 4, 1010.3, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   50.7 ,  44.6 , 0.02G,999.9, 000000,
715080,99999, 20041023,   50.7, 4,   44.8, 4, 1021.6, 4, 1007.8, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.4 ,  44.6 , 0.00G,999.9, 000000,
715080,99999, 20041024,   50.5, 4,   45.4, 4, 1010.8, 4,  997.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.1 ,  46.9 , 0.00G,999.9, 000000,
715080,99999, 20041025,   51.3, 4,   50.2, 4, 1015.1, 4, 1001.4, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   54.1 ,  49.1 , 0.02G,999.9, 000000,
715080,99999, 20041026,   51.2, 4,   48.8, 4, 1021.4, 4, 1007.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.7 ,  47.1 , 0.00G,999.9, 000000,
715080,99999, 20041027,   52.2, 4,   48.9, 4, 1023.8, 4, 1010.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.7 ,  47.1 , 0.00G,999.9, 000000,
715080,99999, 20041029,   49.2, 4,   43.1, 4, 1017.8, 4, 1004.1, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   53.4 ,  41.7 , 0.00G,999.9, 000000,
715080,99999, 20041030,   55.8, 4,   55.2, 4, 1003.5, 4,  990.1, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   64.9 ,  46.9 , 0.12G,999.9, 000000,
715080,99999, 20041031,   57.9, 4,   46.2, 4, 1001.4, 4,  988.1, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   67.3 ,  51.8 , 0.23G,999.9, 000000,
715080,99999, 20041101,   48.7, 4,   40.6, 4, 1017.7, 4, 1004.0, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.1 ,  44.1 , 0.00G,999.9, 000000,
715080,99999, 20041102,   47.4, 4,   42.8, 4, 1015.8, 4, 1002.1, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   52.5 ,  44.1 , 0.33G,999.9, 000000,
715080,99999, 20041103,   44.5, 4,   36.1, 4, 1020.3, 4, 1006.5, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   49.8 ,  38.1 , 0.00G,999.9, 000000,
715080,99999, 20041104,   43.2, 4,   39.0, 4, 1014.6, 4, 1000.8, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   49.8 ,  38.1 , 0.19G,  0.4, 000000,
715080,99999, 20041105,   43.1, 4,   36.2, 4, 1001.2, 4,  987.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   47.3 ,  38.7 , 0.28G,  0.4, 000000,
715080,99999, 20041106,   48.1, 4,   35.2, 4, 1004.8, 4,  991.2, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   56.7 ,  38.7 , 0.00G,  0.4, 000000,
715080,99999, 20041107,   54.2, 4,   44.7, 4, 1004.1, 4,  990.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   59.5 ,  44.8 , 0.00G,999.9, 000000,
715080,99999, 20041108,   39.2, 4,   28.8, 4, 1018.5, 4, 1004.7, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   43.0*,  34.5*, 0.00G,  0.4, 000000,
715080,99999, 20041109,   18.6, 7,    9.5, 7, 1030.6, 4, 1016.5, 4, 999.9, 0, 999.9, 0, 999.9, 999.9,   35.2*,   0.9*, 0.00G,  0.4, 000000,
715080,99999, 20041110,    6.7,20,    0.9,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   11.8*,   1.9*, 0.00G,999.9, 000000,
715080,99999, 20041111,    8.1,21,    0.8,21, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   11.8*,   2.8*, 0.00G,999.9, 000000,
715080,99999, 20041112,    1.9,20,   -6.5,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.0*,  -1.1*, 0.00G,  0.4, 000000,
715080,99999, 20041113,    2.2,19,   -7.1,19, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.0*,   0.0*, 0.00G,  0.4, 000000,
715080,99999, 20041114,    3.8,20,   -4.9,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    9.9*,   0.0*, 0.00G,999.9, 000000,
715080,99999, 20041115,    5.6,20,   -0.3,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   10.9*,   1.9*, 0.00G,999.9, 000000,
715080,99999, 20041116,    8.0,20,    0.0,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   10.9*,   5.0*, 0.00G,999.9, 000000,
715080,99999, 20041117,    9.6,20,    7.7,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   10.9*,   9.0*, 0.00G,999.9, 000000,
715080,99999, 20041118,   11.2,20,   10.4,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   14.0*,   9.9*, 0.02G,999.9, 000000,
715080,99999, 20041119,    9.1,20,    5.3,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   10.9*,   7.9*, 0.00G,999.9, 000000,
715080,99999, 20041120,    6.6,20,    5.6,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    7.9*,   5.0*, 0.07G,999.9, 000000,
715080,99999, 20041121,    9.1,20,    5.9,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   10.9*,   7.9*, 0.00G,999.9, 000000,
715080,99999, 20041122,    6.2,21,    1.3,21, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    9.0*,   2.8*, 0.00G,999.9, 000000,
715080,99999, 20041123,    6.3,16,    3.1,16, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    9.0*,   3.9*, 0.00G,999.9, 000000,
715080,99999, 20041124,   14.4, 9,   12.3, 9, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9, 9999.9 ,   2.8*, 0.16G,999.9, 000000,
715080,99999, 20041125,    0.5,20,   -2.7,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    1.9*,  -1.1*, 0.63G,999.9, 000000,
715080,99999, 20041126,    0.8,20,   -3.6,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    3.9*,  -2.0*, 0.00G,999.9, 000000,
715080,99999, 20041127,    6.2,20,    2.5,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    9.9*,   3.9*, 0.05G,999.9, 000000,
715080,99999, 20041128,    7.3,20,    3.8,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    9.9*,   5.0*, 0.45G,999.9, 000000,
715080,99999, 20041129,    3.6,20,   -2.6,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.0*,   2.8*, 0.00G,999.9, 000000,
715080,99999, 20041130,    4.3,19,   -0.3,19, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.9*,   2.8*, 0.00G,999.9, 000000,
715080,99999, 20041201,    5.0,20,    2.7,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.9*,   2.8*, 0.64G,999.9, 000000,
715080,99999, 20041202,    3.8,20,   -1.1,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.0*,   2.8*, 0.00G,999.9, 000000,
715080,99999, 20041203,    0.8,19,   -4.1,19, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    2.8*,  -3.1*, 0.00G,999.9, 000000,
715080,99999, 20041204,    1.6,20,   -2.6,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.9*,  -3.1*, 0.00G,999.9, 000000,
715080,99999, 20041205,    2.4,20,   -3.2,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.9*,  -2.0*, 0.02G,999.9, 000000,
715080,99999, 20041206,   -1.9,20,   -5.1,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -1.1*,  -4.0*, 0.07G,999.9, 000000,
715080,99999, 20041207,    0.9,20,    0.7,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    7.9*,  -2.0*, 0.12G,  0.8, 000000,
715080,99999, 20041208,    6.5,20,    2.5,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   10.9*,   3.9*, 0.60G,999.9, 000000,
715080,99999, 20041209,    4.9,19,    2.5,19, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.9*,   3.9*, 0.00G,999.9, 000000,
715080,99999, 20041210,    3.3,18,    2.1,18, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.0*,   1.9*, 0.12G,999.9, 000000,
715080,99999, 20041211,    1.2,20,    0.2,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    2.8*,   0.0*, 0.19G,999.9, 000000,
715080,99999, 20041212,    0.3,20,   -1.4,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    2.8*,  -1.1*, 0.13G,  0.4, 000000,
715080,99999, 20041213,    2.3,20,   -0.7,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    3.9*,   0.0*, 0.14G,999.9, 000000,
715080,99999, 20041214,   -6.9,20,  -11.5,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -3.1*,  -9.0*, 0.00G,999.9, 000000,
715080,99999, 20041215,   -2.7,20,   -7.8,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    0.9*,  -6.2*, 0.00G,  0.4, 000000,
715080,99999, 20041216,    2.0,20,   -2.9,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.0*,   0.0*, 0.00G,  0.4, 000000,
715080,99999, 20041217,   -2.6,20,   -7.4,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    1.9*,  -5.1*, 0.04G,999.9, 000000,
715080,99999, 20041218,   -0.5,20,   -4.8,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    3.9*,  -6.2*, 0.00G,  0.4, 000000,
715080,99999, 20041219,   -7.8,20,  -12.2,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    3.9*, -18.0*, 0.00G,999.9, 000000,
715080,99999, 20041220,  -18.4,21,  -24.2,21, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -9.6*, -23.1*, 0.00G,  0.4, 000000,
715080,99999, 20041221,   -4.3,18,   -8.1,18, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    0.9*,  -9.0*, 0.05G,  1.2, 000000,
715080,99999, 20041222,    0.4,20,   -3.0,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    2.8*,  -2.0*, 0.00G,  0.8, 000000,
715080,99999, 20041223,   -3.1,20,   -4.1,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -1.1*,  -7.1*, 0.93G,  7.5, 000000,
715080,99999, 20041224,   -8.2,20,  -12.3,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -6.2*, -11.0*, 0.00G,  5.5, 000000,
715080,99999, 20041225,  -11.1,20,  -15.6,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -7.1*, -14.1*, 0.00G,  5.1, 000000,
715080,99999, 20041226,   -7.9,20,  -10.5,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -6.2*,  -9.0*, 0.02G,  5.1, 000000,
715080,99999, 20041227,  -11.7,20,  -17.7,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   -8.1*, -15.2*, 0.00G,  5.5, 000000,
715080,99999, 20041228,   -5.8,20,   -9.9,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    0.0*, -11.0*, 0.02G,  5.5, 000000,
715080,99999, 20041229,    1.1,18,   -1.7,18, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    2.8*,  -1.1*, 0.03G,  5.5, 000000,
715080,99999, 20041230,    2.4,20,   -0.9,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    3.9*,   0.9*, 0.00G,  5.1, 000000,
715080,99999, 20041231,    6.4,20,    5.7,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    9.9*,   3.9*, 0.56G,  2.8, 000000,
715080,99999, 20050101,    4.1,20,   -1.0,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,   10.9*,   0.9*, 0.00G,999.9, 000000,
715080,99999, 20050102,    1.1,20,   -0.9,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    5.0*,  -1.1*, 0.26G,  0.4, 000000,
715080,99999, 20050103,    4.1,20,    2.1,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    7.0*,   2.8*, 0.28G,999.9, 000000,
715080,99999, 20050104,    1.6,20,   -1.8,20, 9999.9, 0, 9999.9, 0, 999.9, 0, 999.9, 0, 999.9, 999.9,    2.8*,   0.0*, 0.06G,999.9, 000000,
